40.014339,41.367744,0,,,20.98341369,37.59464588,,,65.275818,84.950073,1
55.804932,45.528633,0,,,96.75034062,85.36084365,,,68.107407,85.105957,1
39.397591,44.800423,0,,,81.37938796,77.46355143,,,99.164978,82.776382,1
21.00412,60.469967,0,,,57.91874138,74.22240293,,,71.641014,75.745918,1
33.854321,52.50613,0,,,27.82779557,53.66644905,,,101.873528,78.635529,1
21.578812,37.01746,0,,,25.56248726,37.60501866,,,82.506042,80.719635,1
37.907612,28.457663,0,,,70.20013973,96.71357206,,,74.503403,71.157448,1
60.10582,43.405872,0,,,91.55944209,84.73729916,,,91.207161,104.41658,1
39.857033,48.146812,0,,,85.85642234,69.38775327,,,98.316368,100.722115,1
36.936024,57.918514,0,,,47.3036965,61.75748523,,,79.95079,72.266464,1
51.665581,26.495466,0,,,84.94133009,94.22403193,,,63.045361,105.410835,1
53.736977,26.727303,0,,,25.33016971,47.67343155,,,69.941635,88.698601,1
47.838833,38.590878,0,,,89.73520436,101.4841317,,,82.725761,67.778687,1
47.336441,47.479294,0,,,30.20245219,44.33180424,,,77.043365,93.949913,1
12.426332,28.7817,0,,,34.44342456,49.86810129,,,102.840904,80.6875,1
54.960594,62.467995,0,,,96.44923151,102.0192064,,,100.343994,68.408226,1
10.804679,36.733356,0,,,69.18361055,92.59444442,,,78.094048,89.677826,1
24.778263,29.249039,0,,,58.28765348,35.23818255,,,76.759918,88.25087,1
56.912666,33.588951,0,,,102.7397634,93.16176004,,,83.921638,92.923149,1
30.773109,42.77951,0,,,68.78411973,71.87201176,,,58.672379,97.895676,1
44.499588,63.518631,0,,,100.9127733,89.03586194,,,55.982506,76.097153,1
43.396431,61.333664,0,,,31.97098301,48.8732592,,,56.449543,101.8368,1
38.071655,54.782764,0,,,64.00119342,71.12287552,,,70.832756,97.879036,1
43.226517,28.244698,0,,,58.94017345,88.99950611,,,88.359184,72.738174,1
59.054676,37.729118,0,,,34.80080916,61.61184235,,,60.747997,86.691628,1
29.460949,28.039116,0,,,99.89979611,73.37082573,,,99.758865,105.641502,1
55.970314,31.229256,0,,,10.43661221,36.29410875,,,102.778152,73.969582,1
23.906902,58.2229,0,,,44.17283156,54.55529008,,,88.717682,68.019707,1
33.133995,27.653357,0,,,101.3084317,84.55205675,,,67.265518,78.693123,1
26.024187,48.702568,0,,,96.48390575,95.47980117,,,86.75338,101.72847,1
32.908951,42.790779,0,,,102.7914672,90.87548403,,,56.770885,72.315979,1
36.475266,30.989277,0,,,36.49917591,53.19541544,,,77.662575,96.672523,1
44.899437,44.002846,0,,,17.42489891,60.246073,,,79.123085,67.389854,1
45.762379,35.52689,0,,,29.97604471,43.47415042,,,102.442757,73.801987,1
46.708233,61.080421,0,,,71.58995674,93.99353151,,,82.808258,73.351051,1
13.476591,56.999836,0,,,101.450908,88.40704385,,,102.801315,75.454048,1
25.865993,39.260387,0,,,41.31066531,24.57602554,,,66.604172,103.790604,1
45.673126,36.272812,0,,,50.29978309,24.67382355,,,82.795052,80.898674,1
15.219531,55.606289,0,,,56.23041189,80.68689001,,,57.506294,70.967369,1
,,,,,10.44463625,37.7328208,,,61.736378,82.922974,1
,,,,,54.76265646,73.05795237,,,62.600727,70.34536,1
,,,,,55.32630214,28.35062949,,,91.118553,102.352478,1
,,,,,56.38385824,29.28321287,,,82.453842,98.237701,1
,,,,,91.4836164,101.4516715,,,78.047195,84.473404,1
,,,,,55.36463271,75.99854192,,,57.369644,96.25573,1
,,,,,65.27581849,84.95007423,,,77.715218,68.942322,1
,,,,,55.25090278,57.21457335,,,78.661606,90.344284,1
,,,,,29.99327638,58.08034195,,,95.069908,93.183815,1
,,,,,68.1074071,85.10595613,,,54.250042,79.842972,1
,,,,,99.16497721,82.77637939,,,69.347206,96.264854,1
,,,,,39.25411512,27.93534548,,,77.556175,69.142868,1
,,,,,71.64101219,75.74591992,,,80.072319,82.741096,1
,,,,,101.8735284,78.63553207,,,76.182121,89.968224,1
,,,,,82.5060414,80.71963471,,,,,
,,,,,37.8321561,52.82062437,,,,,
,,,,,11.90997611,55.33052075,,,,,
,,,,,54.16438796,55.89109578,,,,,
,,,,,74.50339929,71.15744645,,,,,
,,,,,91.20715796,104.416583,,,,,
,,,,,98.31636709,100.7221122,,,,,
,,,,,56.9432675,36.64661415,,,,,
,,,,,56.24020315,55.76665724,,,,,
,,,,,39.14522986,58.99873003,,,,,
,,,,,79.95078745,72.26646297,,,,,
,,,,,63.04535912,105.4108324,,,,,
,,,,,40.01433967,41.36774416,,,,,
,,,,,55.80493342,45.52863271,,,,,
,,,,,69.94163342,88.69860351,,,,,
,,,,,82.72575833,67.77868922,,,,,
,,,,,77.04336489,93.94991276,,,,,
,,,,,102.8409029,80.687503,,,,,
,,,,,100.3439978,68.40822399,,,,,
,,,,,39.39758989,44.80042102,,,,,
,,,,,78.09404563,89.67782819,,,,,
,,,,,76.7599203,88.2508687,,,,,
,,,,,21.00411979,60.46996712,,,,,
,,,,,83.92164119,92.92314556,,,,,
,,,,,58.67237955,97.89567854,,,,,
,,,,,55.98250492,76.09714984,,,,,
,,,,,56.44954487,101.8367971,,,,,
,,,,,70.83275247,97.87903698,,,,,
,,,,,33.85431988,52.50613212,,,,,
,,,,,88.3591875,72.73817473,,,,,
,,,,,21.5788123,37.01745976,,,,,
,,,,,60.74799671,86.69162519,,,,,
,,,,,99.75886829,105.6415058,,,,,
,,,,,37.90761118,28.4576628,,,,,
,,,,,60.10581965,43.40587221,,,,,
,,,,,39.85703437,48.1468136,,,,,
,,,,,102.7781493,73.96957836,,,,,
,,,,,36.93602248,57.91851412,,,,,
,,,,,51.66557977,26.49546697,,,,,
,,,,,88.71768072,68.01970398,,,,,
,,,,,67.26551885,78.69311942,,,,,
,,,,,86.75337894,101.7284674,,,,,
,,,,,56.7708871,72.31597668,,,,,
,,,,,77.66257413,96.67252067,,,,,
,,,,,53.73697489,26.72730188,,,,,
,,,,,79.12308461,67.38985685,,,,,
,,,,,47.83883369,38.59087741,,,,,
,,,,,102.4427563,73.80198455,,,,,
,,,,,82.80825462,73.35105348,,,,,
,,,,,102.8013117,75.45404858,,,,,
,,,,,66.60417323,103.790602,,,,,
,,,,,47.33644159,47.47929412,,,,,
,,,,,12.42633245,28.78170011,,,,,
,,,,,54.96059327,62.46799657,,,,,
,,,,,10.80467881,36.73335468,,,,,
,,,,,24.77826311,29.24903818,,,,,
,,,,,56.9126658,33.58895156,,,,,
,,,,,82.79504838,80.89867241,,,,,
,,,,,57.50629484,70.96736804,,,,,
,,,,,30.77311001,42.77951022,,,,,
,,,,,44.49958615,63.51863127,,,,,
,,,,,61.73637605,82.92297557,,,,,
,,,,,43.39643279,61.33366358,,,,,
,,,,,38.07165503,54.78276462,,,,,
,,,,,62.60072616,70.34535955,,,,,
,,,,,43.22651845,28.24469779,,,,,
,,,,,91.11855008,102.3524801,,,,,
,,,,,59.05467643,37.72911985,,,,,
,,,,,82.45384469,98.23770278,,,,,
,,,,,29.46094848,28.03911598,,,,,
,,,,,78.04719656,84.47340192,,,,,
,,,,,57.36964565,96.2557317,,,,,
,,,,,77.71521729,68.94232003,,,,,
,,,,,78.6616077,90.3442812,,,,,
,,,,,55.97031504,31.22925627,,,,,
,,,,,23.90690207,58.22290162,,,,,
,,,,,33.13399648,27.65335693,,,,,
,,,,,95.0699062,93.18381631,,,,,
,,,,,54.25004359,79.84297243,,,,,
,,,,,69.34720273,96.2648582,,,,,
,,,,,26.02418716,48.70256907,,,,,
,,,,,32.9089502,42.79077852,,,,,
,,,,,77.55617628,69.1428695,,,,,
,,,,,36.47526396,30.98927719,,,,,
,,,,,80.07231539,82.74109862,,,,,
,,,,,44.8994358,44.00284623,,,,,
,,,,,45.76237841,35.52688853,,,,,
,,,,,46.7082315,61.08042319,,,,,
,,,,,13.4765908,56.9998378,,,,,
,,,,,25.86599295,39.26038574,,,,,
,,,,,76.18211765,89.96822255,,,,,
,,,,,45.67312601,36.27281351,,,,,
,,,,,15.21953079,55.60629037,,,,,
